kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,TyreLife,TrackTemp,SpeedST,Compound_Num,pca_x,pca_y
1,NOR,2.0,McLaren,,1.0,58.907,38.076,72.905,2.0,19.2,242.0,4,0.8619850640512271,0.6568869205271072
1,VER,2.0,Red Bull Racing,,2.0,58.141,37.976,73.205,2.0,19.2,210.0,4,0.9010593280449102,0.6734916392417221
1,PIA,2.0,McLaren,,3.0,58.462,37.621,73.46,2.0,19.2,191.0,4,0.9291556089332412,0.6875348729422956
1,RUS,2.0,Mercedes,,4.0,57.443,36.07,74.613,2.0,19.2,181.0,4,0.9251091068188524,0.6948584270307527
1,LEC,2.0,Ferrari,,5.0,55.101,36.092,76.04,2.0,19.2,218.0,4,0.8582253325128169,0.6627934342067677
1,TSU,2.0,Racing Bulls,,6.0,54.848,35.961,77.41,2.0,19.2,201.0,4,0.8863081469524037,0.6724408560993987
1,ALB,2.0,Williams,,7.0,54.638,35.482,78.744,2.0,19.2,192.0,4,0.8998284574887536,0.6786480398764798
1,HAM,2.0,Ferrari,,8.0,55.534,35.74,78.634,2.0,19.2,202.0,4,0.8959250532075329,0.6753231750911367
1,GAS,2.0,Alpine,,9.0,55.855,35.135,80.32,2.0,19.2,195.0,4,0.9123191967957519,0.6828959423819583
1,ALO,2.0,Aston Martin,,10.0,55.076,34.64,79.692,2.0,19.2,185.0,4,0.9110014743818321,0.6875754904758594
1,STR,2.0,Aston Martin,,11.0,54.693,34.276,80.512,2.0,19.2,187.0,4,0.9054981434555276,0.6860457479901905
1,HUL,2.0,Kick Sauber,,12.0,54.941,32.858,81.599,2.0,19.2,174.0,4,0.9186278783497733,0.6998588641178933
1,ANT,2.0,Mercedes,,13.0,55.459,32.481,81.86,2.0,19.2,145.0,4,0.9626681455251648,0.7208333732026979
1,BOR,2.0,Kick Sauber,,14.0,55.049,32.292,82.231,2.0,19.2,169.0,4,0.9247679976904223,0.7052826113335385
1,OCO,2.0,Haas F1 Team,,15.0,55.831,31.695,82.393,2.0,19.2,156.0,4,0.945816799017867,0.7184213516310207
1,LAW,2.0,Red Bull Racing,,16.0,55.833,30.35,83.116,2.0,19.2,163.0,4,0.9268119302626756,0.7188909842643049
1,BEA,2.0,Haas F1 Team,,17.0,56.636,30.377,82.785,2.0,19.2,142.0,4,0.9628010522055981,0.7347878938683312
1,NOR,3.0,McLaren,,1.0,56.498,34.215,71.01,3.0,19.2,184.0,4,0.8691393403379862,0.6997239308030923
1,VER,3.0,Red Bull Racing,,2.0,56.23,33.683,72.232,3.0,19.2,180.0,4,0.873855792882693,0.7028619853665844
1,PIA,3.0,McLaren,,3.0,56.776,33.402,72.129,3.0,19.2,163.0,4,0.8999826864260965,0.7163671727771262
1,RUS,3.0,Mercedes,,4.0,55.842,33.693,72.902,3.0,19.2,148.0,4,0.9195890546790457,0.7205894375405275
1,LEC,3.0,Ferrari,,5.0,54.771,32.738,74.652,3.0,19.2,185.0,4,0.8570438783085476,0.6971050772756872
1,TSU,3.0,Racing Bulls,,6.0,52.547,33.756,76.617,3.0,19.2,167.0,4,0.8822824484680738,0.6952768583980288
1,ALB,3.0,Williams,,7.0,51.46,35.308,76.855,1.0,19.2,160.0,4,0.9085482060276991,0.6821082447076465
1,HAM,3.0,Ferrari,,8.0,50.598,35.108,78.107,3.0,19.2,185.0,4,0.8594054323957923,0.6716159312235644
1,GAS,3.0,Alpine,,9.0,50.51,36.049,76.333,3.0,19.2,189.0,4,0.8522568581255321,0.6656248789688214
1,ALO,3.0,Aston Martin,,10.0,52.882,33.441,77.022,3.0,19.2,168.0,4,0.8831940234518605,0.6971164927991507
1,STR,3.0,Aston Martin,,11.0,51.7,33.597,78.641,1.0,19.2,172.0,4,0.8869400065507802,0.6817424098616848
1,HUL,3.0,Kick Sauber,,12.0,51.306,33.479,79.438,3.0,19.2,168.0,4,0.8818831899636101,0.6904460577230187
1,ANT,3.0,Mercedes,,13.0,51.498,33.08,80.177,3.0,19.2,177.0,4,0.8710491786202801,0.6871378437295524
1,BOR,3.0,Kick Sauber,,14.0,51.09,32.707,81.42,3.0,19.2,167.0,4,0.8846508954937357,0.6927792098748615
1,OCO,3.0,Haas F1 Team,,15.0,51.532,32.008,81.531,3.0,19.2,155.0,4,0.8997958769268775,0.7042964197907139
1,LAW,3.0,Red Bull Racing,,16.0,50.966,32.077,82.298,3.0,19.2,169.0,4,0.8793424125467033,0.6932344496718209
1,BEA,3.0,Haas F1 Team,,17.0,51.619,31.436,82.324,3.0,19.2,122.0,4,0.9464938641516227,0.7266008914245796
1,NOR,4.0,McLaren,,1.0,55.356,32.664,68.033,4.0,19.2,188.0,4,0.8162431641732439,0.7020752434643058
1,VER,4.0,Red Bull Racing,,2.0,54.351,32.712,68.712,4.0,19.2,187.0,4,0.8123497168331719,0.6983950445576798
1,PIA,4.0,McLaren,,3.0,54.05,33.43,68.245,4.0,19.2,160.0,4,0.8523952630488884,0.7110190821696178
1,RUS,4.0,Mercedes,,4.0,53.578,32.777,70.152,4.0,19.2,169.0,4,0.8392211765588137,0.7058437388909309
1,LEC,4.0,Ferrari,,5.0,52.602,32.053,71.147,4.0,19.0,150.0,4,0.873209414559723,0.8431512587372818
1,TSU,4.0,Racing Bulls,,6.0,50.759,33.109,71.327,4.0,19.0,166.0,4,0.844160756597692,0.8222538928408114
1,ALB,4.0,Williams,,7.0,50.009,33.111,71.161,2.0,19.0,186.0,4,0.817917999826258,0.7995938928224282
1,HAM,4.0,Ferrari,,8.0,49.775,32.493,71.832,4.0,19.0,193.0,4,0.793164852141683,0.8040567200816682
1,GAS,4.0,Alpine,,9.0,50.36,32.205,72.024,4.0,19.0,194.0,4,0.795534757705135,0.8068277668519429
1,ALO,4.0,Aston Martin,,10.0,52.331,32.068,70.307,4.0,19.0,179.0,4,0.824838580822504,0.8244899245555883
1,STR,4.0,Aston Martin,,11.0,50.522,33.1,71.249,1.0,19.0,166.0,4,0.8567940143910944,0.8100625126812563
1,HUL,4.0,Kick Sauber,,12.0,50.322,32.589,72.226,4.0,19.0,167.0,4,0.8384981875263835,0.8216561123689685
1,ANT,4.0,Mercedes,,13.0,49.814,32.851,71.933,4.0,19.0,196.0,4,0.7932662609790997,0.8011296641136597
1,BOR,4.0,Kick Sauber,,14.0,49.09,32.645,73.087,4.0,19.0,184.0,4,0.8078607562841885,0.8061169402764631
1,OCO,4.0,Haas F1 Team,,15.0,50.497,30.586,81.109,4.0,19.0,179.0,4,0.8522758835773647,0.8216300005104784
1,LAW,4.0,Red Bull Racing,,16.0,50.211,29.835,80.347,1.0,19.0,175.0,4,0.8592401763479534,0.8143199728189271
1,BEA,4.0,Haas F1 Team,,17.0,50.2,29.524,86.02,4.0,19.0,123.0,4,0.9459391544831788,0.8577847108317347
1,NOR,5.0,McLaren,143.648,1.0,53.992,31.669,57.987,5.0,19.0,186.0,4,0.7541763954451524,0.8328904141465384
1,VER,5.0,Red Bull Racing,143.609,2.0,53.513,32.627,57.469,5.0,19.0,194.0,4,0.7446626458550274,0.8227562271706453
1,PIA,5.0,McLaren,143.155,3.0,53.433,32.176,57.546,5.0,19.0,189.0,4,0.7471012961764703,0.8270453396559533
1,RUS,5.0,Mercedes,141.712,4.0,51.373,31.913,58.426,5.0,19.0,185.0,4,0.7356109407745666,0.8219880582344368
1,LEC,5.0,Ferrari,142.597,5.0,51.208,31.916,59.473,5.0,19.0,197.0,4,0.7226934269876917,0.8139792521931034
1,TSU,5.0,Racing Bulls,141.441,6.0,49.721,33.012,58.708,5.0,19.0,187.0,4,0.729307523490206,0.8101846803652816
1,ALB,5.0,Williams,142.084,7.0,51.338,30.169,60.577,3.0,19.0,190.0,4,0.7333227896172254,0.8173289253519427
1,HAM,5.0,Ferrari,141.772,8.0,51.182,31.506,59.084,5.0,19.0,181.0,4,0.7391776627846117,0.825031416654331
1,GAS,5.0,Alpine,141.36,9.0,51.18,30.446,59.734,5.0,19.0,204.0,4,0.6996701126955185,0.8147958420059798
1,ALO,5.0,Aston Martin,142.181,10.0,52.318,29.721,60.142,5.0,19.0,185.0,4,0.732749376333967,0.8334480194255547
1,STR,5.0,Aston Martin,140.409,11.0,50.391,31.168,58.85,1.0,19.0,166.0,4,0.7690651832021387,0.8170902261150006
1,HUL,5.0,Kick Sauber,139.058,12.0,49.793,30.263,59.002,5.0,19.0,180.0,4,0.7150189860327967,0.8243928245491962
1,ANT,5.0,Mercedes,139.163,13.0,49.979,30.052,59.132,5.0,19.0,187.0,4,0.7054658079417939,0.8216448643404664
1,BOR,5.0,Kick Sauber,138.316,14.0,49.203,29.928,59.185,5.0,19.0,158.0,4,0.7385839617081399,0.8364919743488283
1,OCO,5.0,Haas F1 Team,130.528,15.0,48.221,25.144,57.163,1.0,19.0,184.0,4,0.6554548339470114,0.818737820720735
1,LAW,5.0,Red Bull Racing,131.293,16.0,49.874,23.666,57.753,4.0,19.0,148.0,4,0.6959799694456905,0.8636836939626722
1,BEA,5.0,Haas F1 Team,125.412,17.0,45.526,23.469,56.417,1.0,19.0,179.0,4,0.616852659024831,0.8167884987658314
1,NOR,6.0,McLaren,140.423,1.0,48.236,33.814,58.373,6.0,19.0,180.0,4,0.7260445964374578,0.8093482836575845
1,VER,6.0,Red Bull Racing,139.654,2.0,47.887,33.228,58.539,6.0,19.0,127.0,4,0.793581191502329,0.8420819689573569
1,PIA,6.0,McLaren,139.873,3.0,48.116,33.226,58.531,6.0,19.0,132.0,4,0.78855124216958,0.839990605259776
1,RUS,6.0,Mercedes,139.485,4.0,47.746,33.735,58.004,6.0,19.0,114.0,4,0.8127613638945703,0.8476259063772034
1,LEC,6.0,Ferrari,138.85,5.0,45.966,33.553,59.331,6.0,19.0,159.0,4,0.7372610593906204,0.8137213826556362
1,TSU,6.0,Racing Bulls,139.381,6.0,45.567,33.684,60.13,6.0,19.0,149.0,4,0.7533886971682595,0.8176484129208299
1,ALB,6.0,Williams,139.612,7.0,44.267,34.013,61.332,4.0,19.0,213.0,4,0.6698379882458616,0.7648798601736168
1,HAM,6.0,Ferrari,140.418,8.0,43.91,34.755,61.753,6.0,19.0,196.0,4,0.6899239139143662,0.778594773627371
1,GAS,6.0,Alpine,139.952,9.0,43.258,34.952,61.742,6.0,19.0,222.0,4,0.6485242836968226,0.7595131948066466
1,ALO,6.0,Aston Martin,139.493,10.0,42.673,35.332,61.488,6.0,19.0,185.0,4,0.6980473361772632,0.7782199227096621
1,STR,6.0,Aston Martin,140.973,11.0,42.942,35.542,62.489,2.0,19.0,199.0,4,0.7086427746210582,0.7550105625459436
1,HUL,6.0,Kick Sauber,141.111,12.0,42.669,35.545,62.897,6.0,19.0,202.0,4,0.6835295162236655,0.767074067804082
1,ANT,6.0,Mercedes,141.111,13.0,42.289,35.787,63.035,6.0,19.0,201.0,4,0.684457630536538,0.7652767679370005
1,BOR,6.0,Kick Sauber,140.976,14.0,41.946,35.519,63.511,6.0,19.0,177.0,4,0.7154593435956568,0.7793347106781134
1,OCO,6.0,Haas F1 Team,140.986,15.0,41.743,35.534,63.709,2.0,19.0,163.0,4,0.7552512320562403,0.771901618042765
1,LAW,6.0,Red Bull Racing,141.609,16.0,41.25,36.661,63.698,5.0,19.0,185.0,4,0.7146579624743068,0.7638736464772325
1,BEA,6.0,Haas F1 Team,142.075,17.0,41.852,35.99,64.233,2.0,19.0,161.0,4,0.7664058968048109,0.771914958226323
1,NOR,7.0,McLaren,137.108,1.0,46.009,30.022,61.077,7.0,19.0,218.0,4,0.6238273717803346,0.794274251780655
1,VER,7.0,Red Bull Racing,136.447,2.0,45.898,29.735,60.814,7.0,19.0,208.0,4,0.6328287734302784,0.8009072549605714
1,PIA,7.0,McLaren,135.569,3.0,45.77,30.859,58.94,7.0,19.0,231.0,4,0.5994254955619853,0.7826098183231718
1,RUS,7.0,Mercedes,134.684,4.0,45.565,31.759,57.36,7.0,19.0,234.0,4,0.5932624924410743,0.7768827459884017
1,LEC,7.0,Ferrari,133.209,5.0,45.283,30.724,57.202,7.0,19.0,230.0,4,0.5854379338318758,0.7818209505191978
1,TSU,7.0,Racing Bulls,131.451,6.0,45.02,30.751,55.68,7.0,19.0,214.0,4,0.5977070362693513,0.7904388687347244
1,ALB,7.0,Williams,129.065,7.0,43.84,29.976,55.249,5.0,19.0,229.0,4,0.5655747341139626,0.7718189077088048
1,HAM,7.0,Ferrari,127.498,8.0,42.591,30.377,54.53,7.0,19.0,212.0,4,0.5677002735541916,0.783187611742966
1,GAS,7.0,Alpine,126.733,9.0,42.713,29.764,54.256,7.0,19.0,223.0,4,0.5457434546869255,0.7792001131603196
1,ALO,7.0,Aston Martin,125.594,10.0,42.237,31.103,52.254,7.0,19.0,203.0,4,0.571755191430821,0.784777959744965
1,STR,7.0,Aston Martin,124.687,11.0,40.835,31.17,52.682,3.0,19.0,213.0,4,0.5677478153770723,0.7577529497190472
1,HUL,7.0,Kick Sauber,124.116,12.0,41.833,30.29,51.993,7.0,19.0,202.0,4,0.5600806066187647,0.7866281054416616
1,ANT,7.0,Mercedes,123.412,13.0,41.182,30.645,51.585,7.0,19.0,204.0,4,0.5522741768665235,0.7815495471290295
1,BOR,7.0,Kick Sauber,123.467,14.0,41.213,30.785,51.469,7.0,19.0,203.0,4,0.5547114718699906,0.781793993615801
1,OCO,7.0,Haas F1 Team,123.018,15.0,40.716,30.837,51.465,3.0,19.0,191.0,4,0.5881250744344794,0.7718392487894427
1,LAW,7.0,Red Bull Racing,122.216,16.0,40.083,30.379,51.754,6.0,19.0,196.0,4,0.5567810702205789,0.7791092531411785
1,BEA,7.0,Haas F1 Team,122.192,17.0,40.31,30.271,51.611,3.0,19.0,154.0,4,0.6323876291212784,0.7945842157249927
2,NOR,8.0,McLaren,96.278,1.0,34.845,20.542,40.891,8.0,19.1,276.0,4,0.2196268845857334,0.6886499418869906
2,VER,8.0,Red Bull Racing,96.83,2.0,35.249,20.145,41.436,8.0,19.1,245.0,4,0.26680248524276134,0.710426639274862
2,PIA,8.0,McLaren,97.251,3.0,35.144,20.025,42.082,8.0,19.1,257.0,4,0.25107006123166414,0.7031190517078933
2,RUS,8.0,Mercedes,97.824,4.0,35.549,20.248,42.027,8.0,19.1,251.0,4,0.26530841512054787,0.7076113761836321
2,LEC,8.0,Ferrari,98.19,5.0,35.371,20.374,42.445,8.0,19.1,243.0,4,0.278539760609146,0.7112641397945204
2,TSU,8.0,Racing Bulls,98.464,6.0,35.395,20.314,42.755,8.0,19.1,227.0,4,0.30270179721304913,0.7212426763916497
2,ALB,8.0,Williams,98.281,7.0,35.515,20.233,42.533,6.0,19.1,229.0,4,0.309244210396251,0.7133061743604898
2,HAM,8.0,Ferrari,98.311,8.0,35.572,20.255,42.484,8.0,19.1,230.0,4,0.29804345826413065,0.7203682978680461
2,GAS,8.0,Alpine,98.441,9.0,35.761,20.439,42.241,8.0,19.1,232.0,4,0.29742573091856833,0.719289397845821
2,ALO,8.0,Aston Martin,98.354,10.0,35.634,20.573,42.147,8.0,19.1,225.0,4,0.3069894388969004,0.7225460249174032
2,STR,8.0,Aston Martin,98.664,11.0,36.07,20.699,41.895,4.0,19.1,233.0,4,0.3200546308647798,0.7040185479390955
2,HUL,8.0,Kick Sauber,98.959,12.0,36.183,20.258,42.518,8.0,19.1,230.0,4,0.30403260981369407,0.7228334887024114
2,ANT,8.0,Mercedes,98.729,13.0,35.912,20.482,42.335,8.0,19.1,240.0,4,0.2883727892935911,0.7149003375589194
2,BOR,8.0,Kick Sauber,100.265,14.0,36.126,20.871,43.268,8.0,19.1,242.0,4,0.2964048743657697,0.7131291485240292
2,OCO,8.0,Haas F1 Team,100.522,15.0,36.515,20.724,43.283,4.0,19.1,217.0,4,0.3549133294010534,0.7153398192975566
2,LAW,8.0,Red Bull Racing,100.582,16.0,36.302,20.823,43.457,7.0,19.1,230.0,4,0.3208815005193053,0.7175114255928766
2,BEA,8.0,Haas F1 Team,102.054,17.0,36.361,21.757,43.936,4.0,19.1,218.0,4,0.3655845094579831,0.7104273336374679
2,NOR,9.0,McLaren,94.638,1.0,34.182,19.932,40.524,9.0,19.1,281.0,4,0.19320010942534227,0.6888626578924302
2,VER,9.0,Red Bull Racing,94.315,2.0,33.85,19.608,40.857,9.0,19.1,258.0,4,0.22155628231805308,0.7025657909091171
2,PIA,9.0,McLaren,94.578,3.0,34.085,19.805,40.688,9.0,19.1,273.0,4,0.20336306250069308,0.6937514544473725
2,RUS,9.0,Mercedes,94.873,4.0,34.074,19.847,40.952,9.0,19.1,269.0,4,0.2108138214221483,0.6959649108718061
2,LEC,9.0,Ferrari,94.933,5.0,33.915,19.833,41.185,9.0,19.1,263.0,4,0.21900768424178232,0.6989885701250511
2,TSU,9.0,Racing Bulls,95.409,6.0,34.269,19.974,41.166,9.0,19.1,254.0,4,0.23644731760637522,0.7053776508323191
2,ALB,9.0,Williams,96.3,7.0,34.639,19.865,41.796,7.0,19.1,234.0,4,0.2811187412590569,0.7118238479228706
2,HAM,9.0,Ferrari,96.242,8.0,34.554,19.882,41.806,9.0,19.1,240.0,4,0.2617194614615362,0.715296629395549
2,GAS,9.0,Alpine,96.062,9.0,34.775,19.939,41.348,9.0,19.1,241.0,4,0.26042720838592615,0.7154138417438833
2,ALO,9.0,Aston Martin,96.267,10.0,34.756,20.098,41.413,9.0,19.1,232.0,4,0.27497525475835183,0.7202217485554214
2,STR,9.0,Aston Martin,96.253,11.0,34.815,20.356,41.082,5.0,19.1,251.0,4,0.26963268284367536,0.693043957033689
2,HUL,9.0,Kick Sauber,96.51,12.0,34.846,20.162,41.502,9.0,19.1,242.0,4,0.26266898888075035,0.7143005209422775
2,ANT,9.0,Mercedes,96.312,13.0,34.903,19.945,41.464,9.0,19.1,258.0,4,0.23808395761468465,0.7056110497433911
2,BOR,9.0,Kick Sauber,96.663,14.0,34.582,20.079,42.002,9.0,19.1,264.0,4,0.2307308046925878,0.7001712723625939
2,OCO,9.0,Haas F1 Team,98.049,15.0,35.372,20.303,42.374,5.0,19.1,229.0,4,0.3128282652025526,0.7087333741211828
2,LAW,9.0,Red Bull Racing,98.439,16.0,35.232,20.72,42.487,8.0,19.1,235.0,4,0.2922085250148176,0.7143217580324818
2,BEA,9.0,Haas F1 Team,98.564,17.0,35.336,20.785,42.443,5.0,19.1,223.0,4,0.32607973071733626,0.7105163938944784
2,NOR,10.0,McLaren,92.13,1.0,32.775,19.521,39.834,10.0,19.1,280.0,4,0.16845532426349238,0.6890088589811205
2,VER,10.0,Red Bull Racing,92.65,2.0,33.117,19.414,40.119,10.0,19.1,263.0,4,0.19645791910386365,0.7010497719713683
2,PIA,10.0,McLaren,92.672,3.0,33.169,19.497,40.006,10.0,19.1,280.0,4,0.17288774869194498,0.6906809710706021
2,RUS,10.0,Mercedes,93.587,4.0,33.442,19.662,40.483,10.0,19.1,276.0,4,0.18537596559802194,0.6935995453381694
2,LEC,10.0,Ferrari,93.539,5.0,33.253,19.497,40.789,10.0,19.1,260.0,4,0.20648869070761466,0.703084850339005
2,TSU,10.0,Racing Bulls,94.433,6.0,33.907,19.654,40.872,10.0,19.1,253.0,4,0.22462358011573405,0.7094169462413764
2,ALB,10.0,Williams,94.494,7.0,33.776,19.742,40.976,8.0,19.1,234.0,4,0.2621602756355659,0.7125627298394469
2,HAM,10.0,Ferrari,95.107,8.0,33.954,19.89,41.263,10.0,19.1,246.0,4,0.23947017716070024,0.7129903201496787
2,GAS,10.0,Alpine,95.527,9.0,34.369,19.784,41.374,10.0,19.1,255.0,4,0.23013930329404075,0.7095908305957246
2,ALO,10.0,Aston Martin,95.569,10.0,34.31,19.907,41.352,10.0,19.1,254.0,4,0.23207600309768062,0.7095246029914792
2,STR,10.0,Aston Martin,95.14,11.0,34.318,20.098,40.724,6.0,19.1,264.0,4,0.23681529073284552,0.6878437638415964
2,HUL,10.0,Kick Sauber,95.044,12.0,34.233,19.802,41.009,10.0,19.1,259.0,4,0.2213265708436,0.7065756993870487
2,ANT,10.0,Mercedes,95.27,13.0,34.187,19.577,41.506,10.0,19.1,271.0,4,0.2043221709849925,0.6998866476541628
2,BOR,10.0,Kick Sauber,95.625,14.0,33.964,20.03,41.631,10.0,19.1,274.0,4,0.20299674451758506,0.6955606015835715
2,OCO,10.0,Haas F1 Team,96.474,15.0,34.541,20.181,41.752,6.0,19.1,246.0,4,0.2710195527668976,0.6992928572183
2,LAW,10.0,Red Bull Racing,96.614,16.0,34.497,20.047,42.07,9.0,19.1,276.0,4,0.21287590628141695,0.6926691677958483
2,BEA,10.0,Haas F1 Team,96.411,17.0,34.465,20.346,41.6,6.0,19.1,253.0,4,0.2610806782747449,0.6941732603275085
2,NOR,11.0,McLaren,92.189,1.0,32.971,19.542,39.676,11.0,19.1,278.0,4,0.16736974537142646,0.6947057313355786
2,VER,11.0,Red Bull Racing,92.453,2.0,33.017,19.392,40.044,11.0,19.1,272.0,4,0.1769253828935679,0.6990322702677769
2,PIA,11.0,McLaren,91.959,3.0,32.814,19.223,39.922,11.0,19.1,271.0,4,0.17413293917744418,0.699417914398399
2,RUS,11.0,Mercedes,93.347,4.0,33.297,19.554,40.496,11.0,19.1,281.0,4,0.1707734100707646,0.6941196284750812
2,LEC,11.0,Ferrari,94.251,5.0,33.495,19.791,40.965,11.0,19.1,263.0,4,0.2031715487920255,0.7049578024543043
2,TSU,11.0,Racing Bulls,94.136,6.0,33.605,19.643,40.888,11.0,19.1,257.0,4,0.2109171306634296,0.7095635730365268
2,ALB,11.0,Williams,94.206,7.0,33.54,19.704,40.962,9.0,19.1,252.0,4,0.22868577217917047,0.7045968356426696
2,HAM,11.0,Ferrari,94.299,8.0,33.496,19.828,40.975,11.0,19.1,258.0,4,0.21072419233777995,0.7078583361643532
2,GAS,11.0,Alpine,94.702,9.0,33.715,19.771,41.216,11.0,19.1,261.0,4,0.20928279495884738,0.7071164585503475
2,ALO,11.0,Aston Martin,95.3,10.0,34.107,19.76,41.433,11.0,19.1,244.0,4,0.23831348361834281,0.7190256506094499
2,STR,11.0,Aston Martin,94.972,11.0,34.256,19.813,40.903,7.0,19.1,266.0,4,0.22647360003841724,0.6911312544053265
2,HUL,11.0,Kick Sauber,94.99,12.0,34.126,19.628,41.236,11.0,19.1,265.0,4,0.2061898494303368,0.7068642804955553
2,ANT,11.0,Mercedes,94.678,13.0,33.964,19.627,41.087,11.0,19.1,264.0,4,0.20526037837209005,0.7068253105857286
2,BOR,11.0,Kick Sauber,94.655,14.0,33.762,19.755,41.138,11.0,19.1,281.0,4,0.1806216972474058,0.6952578896860253
2,OCO,11.0,Haas F1 Team,95.696,15.0,34.533,19.996,41.167,7.0,19.1,243.0,4,0.2651062023911753,0.7055201403958893
2,LAW,11.0,Red Bull Racing,95.174,16.0,33.498,20.106,41.57,10.0,19.1,269.0,4,0.20612449675030348,0.6964340110281315
2,BEA,11.0,Haas F1 Team,95.416,17.0,34.048,20.123,41.245,7.0,19.1,250.0,4,0.2521930980946185,0.6988621049535375
2,NOR,12.0,McLaren,91.778,1.0,33.041,19.428,39.309,12.0,19.1,284.0,4,0.15123620377371091,0.6955361968173955
2,VER,12.0,Red Bull Racing,91.591,2.0,32.767,19.302,39.522,12.0,19.1,274.0,4,0.16285653810609613,0.7009117547307138
2,PIA,12.0,McLaren,91.29,3.0,32.66,18.929,39.701,12.0,19.1,274.0,4,0.15922060784619027,0.7017825793971908
2,RUS,12.0,Mercedes,92.803,4.0,33.269,19.534,40.0,12.0,19.1,278.0,4,0.16675210750546385,0.6996785308494373
2,LEC,12.0,Ferrari,93.536,5.0,33.168,19.953,40.415,12.0,19.1,268.0,4,0.1863780611335422,0.7038214066214279
2,TSU,12.0,Racing Bulls,93.273,6.0,33.212,19.544,40.517,12.0,19.1,263.0,4,0.1905311115933953,0.7084637527769692
2,ALB,12.0,Williams,93.713,7.0,33.608,19.618,40.487,10.0,19.1,255.0,4,0.21649169101693377,0.7071434730048419
2,HAM,12.0,Ferrari,93.255,8.0,33.41,19.708,40.137,12.0,19.1,266.0,4,0.18762959269795743,0.7068946062453161
2,GAS,12.0,Alpine,94.227,9.0,33.48,19.64,41.107,12.0,19.1,262.0,4,0.19864492782772683,0.7097820668897784
2,ALO,12.0,Aston Martin,94.076,10.0,33.625,19.675,40.776,12.0,19.1,263.0,4,0.1971165893120008,0.7096610308355162
2,STR,12.0,Aston Martin,94.426,11.0,34.054,19.952,40.42,8.0,19.3,278.0,4,0.1833558287450931,0.559073124819356
2,HUL,12.0,Kick Sauber,94.989,12.0,34.111,19.638,41.24,12.0,19.3,268.0,4,0.1790926643907538,0.5814398214121406
